terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
15,Computing Science and Mathematics Joint Major,1,3.669024706486141,2004/05,Secondary,11.14912106800627
15,Software Engineering Major,4,3.1158668211905036,2008/09,Other,11.086329309767324
17,Computing Science Major,4,2.1358149587635618,2014/15,Other,10.363287305098854
15,Software Engineering Major,3,3.9155485453262022,2007/08,Post-Secondary,11.459860273572538
17,Computing Science and Mathematics Joint Major,1,2,2009/10,Other,10.61231360627322
15,Software Engineering Major,3,2.8806019017981233,2009/10,Secondary,10.050487503848203
16,Computing Science Major,3,3.5459475461301206,2015/16,Secondary,10.868997714549597
15,Computing Science and Mathematics Joint Major,0,4.33,2016/17,Secondary,10.326496654002135
15,Computing Science Major,1,4.33,2010/11,Post-Secondary,12.196923245618597
16,Computing Science and Mathematics Joint Major,1,2.265749319628797,2013/14,Post-Secondary,10.373007106560442
16,Software Engineering Major,0,2.7409188882583826,2014/15,Post-Secondary,12.471087517707913
16,Computing Science and Mathematics Joint Major,2,3.227026174195825,2008/09,Secondary,11.465209403593805
15,Buisiness and Computing Science Joint Major,1,2,2015/16,Other,12.846217604893672
15,Computing Science Major,0,2,2017/18,Secondary,10.966440830977412
17,Computing Science Major,1,2.4986585200955767,2015/16,Secondary,10.804500152852851
15,Buisiness and Computing Science Joint Major,4,2.120950297866834,2006/07,Secondary,10.84571783915545
14,Buisiness and Computing Science Joint Major,4,3.4396316120372465,2007/08,Secondary,10.916456551758445
16,Computing Science and Mathematics Joint Major,2,2.3590460233190202,2018/19,Secondary,11.137801849976219
15,Software Engineering Major,1,3.1411873592148862,2007/08,Other,12.31758705507594
17,Computing Science and Mathematics Joint Major,0,3.121812810435244,2010/11,Post-Secondary,10.510735248337488
16,Buisiness and Computing Science Joint Major,3,3.6863820105078307,2013/14,Secondary,9.52287067014102
15,Computing Science Major,3,3.0410546047349674,2007/08,Secondary,10.429198500294966
15,Computing Science and Mathematics Joint Major,2,4.33,2011/12,Other,10.443963912358509
16,Computing Science Major,3,3.0821929127094965,2008/09,Secondary,10.853796873003112
17,Computing Science Major,4,3.8076773938285347,2009/10,Post-Secondary,10.819565410065646
16,Computing Science and Mathematics Joint Major,4,2.4229618006799027,2013/14,Other,10.181039277394698
16,Buisiness and Computing Science Joint Major,3,2.6381743139398734,2008/09,Secondary,11.790239882894577
16,Software Engineering Major,3,2.5356964951093817,2016/17,Secondary,11.13269863302703
16,Software Engineering Major,0,3.93017681424875,2007/08,Other,10.502861829723864
17,Software Engineering Major,3,3.4235890431928517,2006/07,Other,11.698863422182926
16,Software Engineering Major,4,3.039139308022322,2017/18,Post-Secondary,11.11264566575766
16,Computing Science Major,4,2.20799332901404,2010/11,Other,11.449416356407365
15,Computing Science Major,4,2.1567878947128865,2006/07,Other,12.835201399991988
16,Computing Science and Mathematics Joint Major,1,3.469404208231794,2016/17,Other,10.674110221936818
15,Buisiness and Computing Science Joint Major,4,2.948253991017262,2006/07,Secondary,8.919804741041993
16,Computing Science Major,3,3.4797055812103044,2009/10,Post-Secondary,12.124601629915823
16,Computing Science Major,4,2,2009/10,Secondary,10.876423355031404
17,Computing Science Major,4,2.8173642184479166,2014/15,Other,12.972843355676865
16,Software Engineering Major,1,4.316353250279618,2011/12,Secondary,10.322674730159749
17,Computing Science and Mathematics Joint Major,1,2,2016/17,Other,9.328029943751892
18,Buisiness and Computing Science Joint Major,2,2,2013/14,Secondary,12.038208436200389
16,Computing Science and Mathematics Joint Major,4,3.036527158948527,2004/05,Other,11.883069342702449
15,Software Engineering Major,3,2.3423052604624,2016/17,Secondary,11.548996936169296
16,Computing Science and Mathematics Joint Major,2,2.7177299690348287,2013/14,Post-Secondary,11.376879968967113
16,Software Engineering Major,3,2.9302504716833147,2008/09,Post-Secondary,11.26133172784668
16,Computing Science Major,3,4.33,2014/15,Secondary,11.913000761070409
16,Computing Science Major,3,2.57763821356435,2004/05,Secondary,11.182462161396217
17,Buisiness and Computing Science Joint Major,3,4.094532388310159,2008/09,Other,11.44653626669662
16,Computing Science Major,2,2.6301208012621333,2004/05,Post-Secondary,11.86532633676956
14,Computing Science and Mathematics Joint Major,1,3.2233237985111836,2015/16,Post-Secondary,9.44157663132457
16,Software Engineering Major,1,2,2005/06,Post-Secondary,11.145368792369018
17,Computing Science and Mathematics Joint Major,0,2,2014/15,Secondary,10.178748065900807
15,Computing Science and Mathematics Joint Major,3,2.617021727751759,2013/14,Other,12.497425933413481
16,Computing Science Major,4,3.4381709060997334,2010/11,Other,11.151085672179555
16,Buisiness and Computing Science Joint Major,2,4.33,2018/19,Post-Secondary,11.691657999433204
14,Buisiness and Computing Science Joint Major,4,4.0447539621631465,2007/08,Secondary,10.38279766199031
15,Computing Science Major,3,2.8759916979957953,2011/12,Other,11.292793116108168
16,Software Engineering Major,3,3.5416567799081315,2005/06,Secondary,11.805408256871795
15,Software Engineering Major,1,3.3035293741368132,2005/06,Secondary,9.716304782358982
17,Buisiness and Computing Science Joint Major,2,2.3179550148563917,2004/05,Other,12.280549425081716
16,Buisiness and Computing Science Joint Major,3,3.4112867672628315,2011/12,Other,12.851959634642071
16,Buisiness and Computing Science Joint Major,0,4.33,2016/17,Post-Secondary,11.276810536747128
16,Computing Science Major,3,3.194195790559902,2008/09,Post-Secondary,9.251369625344076
15,Computing Science Major,1,3.216221387532803,2014/15,Other,9.351614254563051
16,Computing Science and Mathematics Joint Major,1,2,2018/19,Secondary,10.86547743207933
16,Computing Science Major,1,3.942991637409999,2006/07,Secondary,12.12009136870957
17,Computing Science Major,0,4.3176024197396234,2014/15,Secondary,11.151876148789098
14,Software Engineering Major,3,4.137997221837141,2004/05,Post-Secondary,12.283477525382091
17,Computing Science and Mathematics Joint Major,4,3.57669138849392,2009/10,Post-Secondary,11.373220323614333
16,Computing Science and Mathematics Joint Major,4,2,2006/07,Secondary,12.358160051367427
16,Computing Science and Mathematics Joint Major,0,2.4764905004607067,2014/15,Other,9.270666441136632
18,Computing Science Major,3,3.7016021571222875,2013/14,Post-Secondary,11.665140732607146
15,Computing Science Major,1,3.964176255065192,2011/12,Other,10.685245638906439
17,Computing Science and Mathematics Joint Major,0,2.356272247629483,2008/09,Secondary,11.969094678776141
15,Buisiness and Computing Science Joint Major,2,3.714588808834324,2004/05,Secondary,11.617260284294055
16,Computing Science Major,3,3.9318120688001272,2006/07,Post-Secondary,8.884674338665484
16,Computing Science and Mathematics Joint Major,1,3.355381386212534,2008/09,Secondary,10.054610472750388
16,Computing Science and Mathematics Joint Major,2,3.9747312338316525,2013/14,Post-Secondary,10.671309174559575
16,Computing Science Major,0,4.33,2008/09,Post-Secondary,11.12886618654868
16,Buisiness and Computing Science Joint Major,3,3.1736397891737838,2004/05,Secondary,10.876869739892566
15,Computing Science Major,0,3.1437272873649356,2015/16,Post-Secondary,10.679478806296459
15,Buisiness and Computing Science Joint Major,0,2.1951866644927485,2018/19,Post-Secondary,10.806892892145223
17,Software Engineering Major,0,2.056268373114867,2014/15,Post-Secondary,11.10590314909026
16,Computing Science Major,0,2.842120994071532,2013/14,Secondary,11.142669653417482
16,Software Engineering Major,3,2.2092669817279327,2017/18,Other,9.437777639517998
14,Computing Science Major,4,4.33,2008/09,Secondary,8.61525463246072
15,Computing Science Major,1,2.6842407193376836,2004/05,Secondary,10.153980468217712
13,Software Engineering Major,3,4.292149674543857,2011/12,Post-Secondary,12.143563733545218
15,Computing Science Major,4,4.301657197222255,2015/16,Secondary,11.319398623282003
15,Buisiness and Computing Science Joint Major,0,3.5355850043673076,2007/08,Other,12.343550284435947
15,Computing Science and Mathematics Joint Major,0,2,2013/14,Post-Secondary,11.567701980771098
15,Computing Science and Mathematics Joint Major,4,2.301519818021557,2006/07,Other,10.806648310248358
14,Software Engineering Major,1,3.212239036071331,2013/14,Other,9.503798940854102
17,Computing Science Major,0,3.0353751178018022,2013/14,Other,11.141843173303474
15,Computing Science and Mathematics Joint Major,0,3.129936621812241,2008/09,Other,12.974789293285477
16,Buisiness and Computing Science Joint Major,0,2.575668709734705,2007/08,Other,12.008383589009489
16,Buisiness and Computing Science Joint Major,3,2.9707247281583484,2011/12,Post-Secondary,10.522320857255604
16,Computing Science and Mathematics Joint Major,1,2,2004/05,Post-Secondary,11.115093046096664
16,Computing Science Major,1,3.3611282687741415,2007/08,Other,10.984931310585122
18,Computing Science Major,0,4.060661552451469,2004/05,Secondary,11.658216729502206
15,Computing Science and Mathematics Joint Major,1,2,2005/06,Other,9.524492340819478
15,Buisiness and Computing Science Joint Major,3,4.33,2008/09,Post-Secondary,11.73130425208087
16,Buisiness and Computing Science Joint Major,0,3.487582120545482,2018/19,Post-Secondary,11.14697305206647
16,Computing Science and Mathematics Joint Major,0,2.4662512054912686,2009/10,Other,11.319816122215205
15,Software Engineering Major,1,2,2015/16,Other,9.954276955211494
16,Computing Science and Mathematics Joint Major,2,4.33,2009/10,Post-Secondary,11.373218846922445
17,Software Engineering Major,1,3.1126931365219854,2014/15,Secondary,11.078538149850667
17,Buisiness and Computing Science Joint Major,3,2.829997435643713,2005/06,Post-Secondary,11.724729180764728
16,Software Engineering Major,0,2.518239815878594,2004/05,Secondary,12.26041379585879
16,Software Engineering Major,3,2.8281622263527355,2009/10,Other,11.547302649200661
16,Software Engineering Major,3,4.33,2018/19,Secondary,10.208887749987722
15,Software Engineering Major,1,3.111844744899907,2004/05,Other,10.553671769972315
15,Software Engineering Major,0,4.33,2010/11,Other,9.561866130603136
18,Buisiness and Computing Science Joint Major,3,4.315391269572389,2004/05,Post-Secondary,12.256817494044526
16,Computing Science and Mathematics Joint Major,4,3.0329872224744907,2016/17,Secondary,10.812008490763114
16,Buisiness and Computing Science Joint Major,4,4.33,2017/18,Other,10.729481546147763
15,Software Engineering Major,4,4.228545847910285,2018/19,Secondary,8.314431632450166
16,Computing Science and Mathematics Joint Major,1,3.141404344552531,2011/12,Secondary,10.52258336522651
16,Software Engineering Major,4,4.33,2007/08,Other,9.96687181202055
16,Computing Science Major,4,2.9368795530973677,2010/11,Secondary,10.69083657499792
16,Computing Science Major,1,4.33,2007/08,Secondary,10.717205619819614
16,Software Engineering Major,1,3.137277077036487,2013/14,Other,11.132450869778145
15,Software Engineering Major,0,4.321971570238973,2011/12,Post-Secondary,11.44619836888728
14,Computing Science Major,3,3.5558907559134294,2013/14,Other,11.650601326827774
18,Computing Science and Mathematics Joint Major,3,4.04381439609673,2009/10,Post-Secondary,10.246045932763522
16,Buisiness and Computing Science Joint Major,1,3.688593735653547,2011/12,Post-Secondary,12.05050411091909
15,Buisiness and Computing Science Joint Major,3,2.8015743470164387,2006/07,Other,10.760618502095813
17,Buisiness and Computing Science Joint Major,3,2.5028342024138723,2014/15,Other,9.340520913403124
15,Computing Science and Mathematics Joint Major,1,3.267498301329907,2011/12,Secondary,11.385756662888253
15,Buisiness and Computing Science Joint Major,3,2.021874368527685,2017/18,Post-Secondary,9.854064507399368
14,Computing Science and Mathematics Joint Major,3,4.33,2014/15,Post-Secondary,11.637283943147432
15,Computing Science and Mathematics Joint Major,0,2.1081861145989325,2004/05,Other,11.260546746370611
16,Buisiness and Computing Science Joint Major,3,2.390654631075589,2009/10,Other,11.83466799203841
17,Software Engineering Major,1,3.740951522131139,2013/14,Other,10.440995476352978
18,Computing Science Major,4,2,2016/17,Other,9.008713110793021
15,Software Engineering Major,1,2.620460644516084,2014/15,Post-Secondary,11.214826288727815
15,Computing Science Major,1,4.33,2004/05,Post-Secondary,10.587567121363447
16,Software Engineering Major,0,3.795590122673257,2007/08,Secondary,10.958165050311361
16,Software Engineering Major,3,3.0531662157677584,2011/12,Secondary,12.628893353891565
16,Computing Science Major,1,2.706341206384304,2009/10,Other,11.478006939039824
16,Computing Science and Mathematics Joint Major,1,3.7631029345202682,2016/17,Post-Secondary,11.773934596394893
15,Computing Science Major,2,3.8550109042377767,2018/19,Secondary,10.429762584342503
16,Software Engineering Major,1,2.6546903416515177,2016/17,Secondary,11.222637580401218
17,Computing Science and Mathematics Joint Major,1,2,2015/16,Post-Secondary,10.549269161043206
17,Software Engineering Major,0,2.9171385815146986,2009/10,Other,11.487501232599406
16,Software Engineering Major,2,4.33,2010/11,Secondary,12.836655002894345
16,Buisiness and Computing Science Joint Major,4,3.5905258740733843,2008/09,Other,10.887506872531558
16,Software Engineering Major,1,4.33,2009/10,Secondary,12.142251965899385
15,Buisiness and Computing Science Joint Major,1,2.8928289585850915,2018/19,Post-Secondary,11.990820588194993
16,Buisiness and Computing Science Joint Major,0,2.7947002922504236,2015/16,Post-Secondary,10.209111984082842
17,Computing Science Major,4,2.254717055874807,2011/12,Other,10.059004881714127
16,Computing Science and Mathematics Joint Major,1,3.022303227037714,2006/07,Other,10.819718890480242
16,Computing Science Major,2,3.323130563445386,2007/08,Other,12.464391087547119
18,Software Engineering Major,3,3.421574277914178,2005/06,Other,11.341200390488673
17,Software Engineering Major,2,3.5732993789085894,2011/12,Other,11.071535123177503
15,Computing Science and Mathematics Joint Major,0,3.0518767506920503,2015/16,Post-Secondary,10.283325396974613
17,Software Engineering Major,0,2.930775907662458,2015/16,Other,10.885110569476783
16,Computing Science and Mathematics Joint Major,1,2.3642997736185976,2006/07,Post-Secondary,12.79154704141239
16,Computing Science Major,4,3.6524608808864647,2006/07,Post-Secondary,10.173948413024446
14,Software Engineering Major,0,4.33,2017/18,Post-Secondary,9.217817141465318
